year,region,week,production_tons
1984,Georgia,28,2090
1984,Illinois,28,1090655
1984,Indiana,28,699048
1984,Interior,28,3609179
1984,Iowa,28,9182
1984,Kansas,28,25813
1984,Kentucky-East,28,2372630
1984,Kentucky-Total,28,3158326
1984,Kentucky-West,28,785696
1984,Maryland,28,72521
1984,Missouri,28,124381
1984,Montana,28,738562
1984,New_Mexico,28,431642
1984,North_Dakota,28,442539
1984,Ohio,28,727052
1984,Oklahoma,28,105336
1984,Penn-Anthracite,28,91369
1984,Penn-Bituminous,28,1197404
1984,Penn-Total,28,1288773
1984,Tennessee,28,127076
1984,Texas,28,767661
1984,US Total,28,16862732
1984,Utah,28,198391
1984,Virginia,28,806294
1984,Washington,28,63575
1984,West of Mississippi,28,6030719
1984,West_Virginia,28,2361539
1984,Western,28,4996939
1984,Wyoming,28,2613536
1984,Alabama,29,507622
1984,Alaska,29,12634
1984,Appalachia,29,9954591
1984,Arizona,29,242342
1984,Arkansas,29,1661
1984,Colorado,29,263884
1984,East of Mississippi,29,12807277
1984,Georgia,29,2315
1984,Illinois,29,1128234
1984,Indiana,29,764101
1984,Interior,29,4000009
1984,Iowa,29,10172
1984,Kansas,29,26454
1984,Kentucky-East,29,2900049
1984,Kentucky-Total,29,3860400
1984,Kentucky-West,29,960351
1984,Maryland,29,88043
1984,Missouri,29,148703
1984,Montana,29,756923
1984,New_Mexico,29,120121
1984,North_Dakota,29,455852
1984,Ohio,29,848003
1984,Oklahoma,29,109916
1984,Penn-Anthracite,29,101219
1984,Penn-Bituminous,29,1390357
1984,Penn-Total,29,1491576
1984,Tennessee,29,124817
1984,Texas,29,850417
1984,US Total,29,18756062
1984,Utah,29,195611
1984,Virginia,29,979973
1984,Washington,29,70429
1984,West of Mississippi,29,5948785
1984,West_Virginia,29,3012193
1984,Western,29,4801462
1984,Wyoming,29,2683666
1984,Alabama,30,566541
1984,Alaska,30,13024
1984,Appalachia,30,10209435
1984,Arizona,30,249827
1984,Arkansas,30,1571
1984,Colorado,30,303151
1984,East of Mississippi,30,13246324
1984,Georgia,30,2386
1984,Illinois,30,1256158
1984,Indiana,30,818614
1984,Interior,30,4201960
1984,Iowa,30,10486
1984,Kansas,30,25761
1984,Kentucky-East,30,2905383
1984,Kentucky-Total,30,3867500
1984,Kentucky-West,30,962117
1984,Maryland,30,90633
1984,Missouri,30,143947
1984,Montana,30,737091
1984,New_Mexico,30,217310
1984,North_Dakota,30,446340
1984,Ohio,30,889061
1984,Oklahoma,30,106619
1984,Penn-Anthracite,30,104346
1984,Penn-Bituminous,30,1546615
1984,Penn-Total,30,1650961
1984,Tennessee,30,143773
1984,Texas,30,876687
1984,US Total,30,19277697
1984,Utah,30,217521
1984,Virginia,30,952339
1984,Washington,30,72604
1984,West of Mississippi,30,6031373
1984,West_Virginia,30,3008358
1984,Western,30,4866302
1984,Wyoming,30,2609434
1984,Alabama,31,550407
1984,Alaska,31,13060
1984,Appalachia,31,10176560
1984,Arizona,31,250500
1984,Arkansas,31,1524
1984,Colorado,31,338540
1984,East of Mississippi,31,13176165
1984,Georgia,31,2393
1984,Illinois,31,1281018
1984,Indiana,31,769250
1984,Interior,31,4162405
1984,Iowa,31,10514
1984,Kansas,31,26041
1984,Kentucky-East,31,2866788
1984,Kentucky-Total,31,3816125
1984,Kentucky-West,31,949337
1984,Maryland,31,84651
1984,Missouri,31,138473
1984,Montana,31,745149
1984,New_Mexico,31,403590
1984,North_Dakota,31,443271
1984,Ohio,31,840237
1984,Oklahoma,31,107204
1984,Penn-Anthracite,31,100799
1984,Penn-Bituminous,31,1589433
1984,Penn-Total,31,1690232
1984,Tennessee,31,138889
1984,Texas,31,879044
1984,US Total,31,19474034
1984,Utah,31,236364
1984,Virginia,31,920212
1984,Washington,31,72799
1984,West of Mississippi,31,6297869
1984,West_Virginia,31,3082751
1984,Western,31,5135069
1984,Wyoming,31,2631796
1984,Alabama,32,576445
1984,Alaska,32,13167
1984,Appalachia,32,10162684
1984,Arizona,32,252570
1984,Arkansas,32,1625
1984,Colorado,32,384419
1984,East of Mississippi,32,13258457
1984,Georgia,32,2413
1984,Illinois,32,1334452
1984,Indiana,32,841215
1984,Interior,32,4265251
1984,Iowa,32,10602
1984,Kansas,32,26100
1984,Kentucky-East,32,2778519
1984,Kentucky-Total,32,3698625
1984,Kentucky-West,32,920106
1984,Maryland,32,87465
1984,Missouri,32,136524
1984,Montana,32,746811
1984,New_Mexico,32,440640
1984,North_Dakota,32,458884
1984,Ohio,32,847496
1984,Oklahoma,32,108317
1984,Penn-Anthracite,32,99387
1984,Penn-Bituminous,32,1585877
1984,Penn-Total,32,1685264
1984,Tennessee,32,148371
1984,Texas,32,886310
1984,US Total,32,19727871
1984,Utah,32,268033
1984,Virginia,32,897312
1984,Washington,32,73402
1984,West of Mississippi,32,6469414
1984,West_Virginia,32,3139399
1984,Western,32,5299936
1984,Wyoming,32,2662010
1984,Alabama,33,613480
1984,Alaska,33,13269
1984,Appalachia,33,10365281
1984,Arizona,33,254517
1984,Arkansas,33,1567
1984,Colorado,33,357974
1984,East of Mississippi,33,13509423
1984,Georgia,33,2431
1984,Illinois,33,1293951
1984,Indiana,33,891828
1984,Interior,33,4316095
1984,Iowa,33,10683
1984,Kansas,33,25202
1984,Kentucky-East,33,2894046
1984,Kentucky-Total,33,3852409
1984,Kentucky-West,33,958363
1984,Maryland,33,74178
1984,Missouri,33,136786
1984,Montana,33,721104
1984,New_Mexico,33,477112
1984,North_Dakota,33,447198
1984,Ohio,33,827833
1984,Oklahoma,33,104573
1984,Penn-Anthracite,33,100153
1984,Penn-Bituminous,33,1624207
1984,Penn-Total,33,1724360
1984,Tennessee,33,158792
1984,Texas,33,893142
1984,US Total,33,19878099
1984,Utah,33,253303
1984,Virginia,33,913003
1984,Washington,33,73967
1984,West of Mississippi,33,6368676
1984,West_Virginia,33,3157158
1984,Western,33,5196723
1984,Wyoming,33,2598279
1984,Alabama,34,605303
1984,Alaska,34,13527
1984,Appalachia,34,10620188
1984,Arizona,34,259469
1984,Arkansas,34,1565
1984,Colorado,34,375904
1984,East of Mississippi,34,13834525
1984,Georgia,34,2478
1984,Illinois,34,1377262
1984,Indiana,34,827180
1984,Interior,34,4408744
1984,Iowa,34,10891
1984,Kansas,34,25369
1984,Kentucky-East,34,3049660
1984,Kentucky-Total,34,4059555
1984,Kentucky-West,34,1009895
1984,Maryland,34,80864
1984,Missouri,34,140910
1984,Montana,34,725863
1984,New_Mexico,34,485797
1984,North_Dakota,34,437031
1984,Ohio,34,838146
1984,Oklahoma,34,105148
1984,Penn-Anthracite,34,102102
1984,Penn-Bituminous,34,1536332
1984,Penn-Total,34,1638434
1984,Tennessee,34,153993
1984,Texas,34,910524
1984,US Total,34,20265924
1984,Utah,34,262838
1984,Virginia,34,954406
1984,Washington,34,75406
1984,West of Mississippi,34,6431399
1984,West_Virginia,34,3296904
1984,Western,34,5236992
1984,Wyoming,34,2601157
1984,Alabama,35,610073
1984,Alaska,35,13476
1984,Appalachia,35,10830100
1984,Arizona,35,258485
1984,Arkansas,35,1523
1984,Colorado,35,329925
1984,East of Mississippi,35,14017635
1984,Georgia,35,2469
1984,Illinois,35,1363503
1984,Indiana,35,838108
1984,Interior,35,4376131
1984,Iowa,35,10850
1984,Kansas,35,24370
1984,Kentucky-East,35,2977274
1984,Kentucky-Total,35,3963198
1984,Kentucky-West,35,985924
1984,Maryland,35,89638
1984,Missouri,35,143600
1984,Montana,35,697273
1984,New_Mexico,35,457775
1984,North_Dakota,35,418921
1984,Ohio,35,913845
1984,Oklahoma,35,101186
1984,Penn-Anthracite,35,102600
1984,Penn-Bituminous,35,1679263
1984,Penn-Total,35,1781863
1984,Tennessee,35,157090
1984,Texas,35,907067
1984,US Total,35,20157291
1984,Utah,35,229251
1984,Virginia,35,959149
1984,Washington,35,75121
1984,West of Mississippi,35,6139656
1984,West_Virginia,35,3338699
1984,Western,35,4951060
1984,Wyoming,35,2470833
1984,Alabama,36,560787
1984,Alaska,36,11832
1984,Appalachia,36,8737108
1984,Arizona,36,226963
1984,Arkansas,36,1370
1984,Colorado,36,289754
1984,East of Mississippi,36,11573376
1984,Georgia,36,2168
1984,Illinois,36,1234907
1984,Indiana,36,790920
1984,Interior,36,3883785
1984,Iowa,36,9527
1984,Kansas,36,24504
1984,Kentucky-East,36,2447353
1984,Kentucky-Total,36,3257794
1984,Kentucky-West,36,810441
1984,Maryland,36,73351
1984,Missouri,36,115359
1984,Montana,36,701166
1984,New_Mexico,36,405601
1984,North_Dakota,36,428755
1984,Ohio,36,762112
1984,Oklahoma,36,100307
1984,Penn-Anthracite,36,99030
1984,Penn-Bituminous,36,1464405
1984,Penn-Total,36,1563435
1984,Tennessee,36,145974
1984,Texas,36,796450
1984,US Total,36,17450531
1984,Utah,36,206050
1984,Virginia,36,768029
1984,Washington,36,65959
1984,West of Mississippi,36,5877155
1984,West_Virginia,36,2413899
1984,Western,36,4829638
1984,Wyoming,36,2493558
1984,Alabama,37,623141
1984,Alaska,37,13454
1984,Appalachia,37,10593160
1984,Arizona,37,258068
1984,Arkansas,37,1411
1984,Colorado,37,333509
1984,East of Mississippi,37,13752951
1984,Georgia,37,2465
1984,Illinois,37,1323707
1984,Indiana,37,869227
1984,Interior,37,4348072
1984,Iowa,37,10832
1984,Kansas,37,22951
1984,Kentucky-East,37,2919695
1984,Kentucky-Total,37,3886552
1984,Kentucky-West,37,966857
1984,Maryland,37,85600
1984,Missouri,37,152389
1984,Montana,37,656728
1984,New_Mexico,37,460040
1984,North_Dakota,37,403576
1984,Ohio,37,930512
1984,Oklahoma,37,95093
1984,Penn-Anthracite,37,112603
1984,Penn-Bituminous,37,1664067
1984,Penn-Total,37,1776670
1984,Tennessee,37,163022
1984,Texas,37,905605
1984,US Total,37,19798746
1984,Utah,37,241521
1984,Virginia,37,996543
1984,Washington,37,75000
1984,West of Mississippi,37,6045795
1984,West_Virginia,37,3095512
1984,Western,37,4857514
1984,Wyoming,37,2415618
1984,Alabama,38,616622
1984,Alaska,38,14844
1984,Appalachia,38,10730755
1984,Arizona,38,274158
1984,Arkansas,38,1520
1984,Colorado,38,322736
1984,East of Mississippi,38,13927520
1984,Georgia,38,1515
1984,Illinois,38,1377308
1984,Indiana,38,919443
1984,Interior,38,4456210
1984,Iowa,38,7649
1984,Kansas,38,23394
1984,Kentucky-East,38,2956780
1984,Kentucky-Total,38,3856794
1984,Kentucky-West,38,900014
1984,Maryland,38,94899
1984,Missouri,38,147294
1984,Montana,38,669372
1984,New_Mexico,38,493494
1984,North_Dakota,38,422907
1984,Ohio,38,957235
1984,Oklahoma,38,97650
1984,Penn-Anthracite,38,112517
1984,Penn-Bituminous,38,1666101
1984,Penn-Total,38,1778618
1984,Tennessee,38,161542
1984,Texas,38,981938
1984,US Total,38,20114548
1984,Utah,38,228968
1984,Virginia,38,962397
1984,Washington,38,83939
1984,West of Mississippi,38,6187028
1984,West_Virginia,38,3201147
1984,Western,38,4927583
1984,Wyoming,38,2417165
1984,Alabama,39,589868
1984,Alaska,39,14761
1984,Appalachia,39,10365795
1984,Arizona,39,272623
1984,Arkansas,39,1604
1984,Colorado,39,313950
1984,East of Mississippi,39,13641137
1984,Georgia,39,1507
1984,Illinois,39,1458887
1984,Indiana,39,917339
1984,Interior,39,4535398
1984,Iowa,39,7607
1984,Kansas,39,24784
1984,Kentucky-East,39,2953831
1984,Kentucky-Total,39,3852947
1984,Kentucky-West,39,899116
1984,Maryland,39,81604
1984,Missouri,39,146223
1984,Montana,39,709133
1984,New_Mexico,39,490084
1984,North_Dakota,39,443190
1984,Ohio,39,915105
1984,Oklahoma,39,103399
1984,Penn-Anthracite,39,111888
1984,Penn-Bituminous,39,1632269
1984,Penn-Total,39,1744157
1984,Tennessee,39,152052
1984,Texas,39,976439
1984,US Total,39,20032471
1984,Utah,39,227521
1984,Virginia,39,960147
1984,Washington,39,83469
1984,West of Mississippi,39,6391334
1984,West_Virginia,39,2967524
1984,Western,39,5131278
1984,Wyoming,39,2576547
1984,Alabama,40,521639
1984,Alaska,40,20906
1984,Appalachia,40,7760756
1984,Arizona,40,232057
1984,Arkansas,40,1090
1984,Colorado,40,285801
1984,East of Mississippi,40,10495769
1984,Georgia,40,0
1984,Illinois,40,1180834
1984,Indiana,40,701031
1984,Interior,40,3770271
1984,Iowa,40,12743
1984,Kansas,40,25914
1984,Kentucky-East,40,1851319
1984,Kentucky-Total,40,2704467
1984,Kentucky-West,40,853148
1984,Maryland,40,70262
1984,Missouri,40,132346
1984,Montana,40,697818
1984,New_Mexico,40,337420
1984,North_Dakota,40,539394
1984,Ohio,40,728552
1984,Oklahoma,40,91553
1984,Penn-Anthracite,40,87820
1984,Penn-Bituminous,40,1402521
1984,Penn-Total,40,1490341
1984,Tennessee,40,155091
1984,Texas,40,771612
1984,US Total,40,16757672
1984,Utah,40,183768
1984,Virginia,40,647413
1984,Washington,40,77500
1984,West of Mississippi,40,6261903
1984,West_Virginia,40,2296139
1984,Western,40,5226645
1984,Wyoming,40,2851981
1984,Alabama,41,524517
1984,Alaska,41,18961
1984,Appalachia,41,6692660
1984,Arizona,41,210451
1984,Arkansas,41,1090
1984,Colorado,41,298377
1984,East of Mississippi,41,9209131
1984,Georgia,41,0
1984,Illinois,41,1086277
1984,Indiana,41,666964
1984,Interior,41,3466754
1984,Iowa,41,11557
1984,Kansas,41,24856
1984,Kentucky-East,41,1656197
1984,Kentucky-Total,41,2419427
1984,Kentucky-West,41,763230
1984,Maryland,41,51123
1984,Missouri,41,124808
1984,Montana,41,669296
1984,New_Mexico,41,311003
1984,North_Dakota,41,516464
1984,Ohio,41,612998
1984,Oklahoma,41,88202
1984,Penn-Anthracite,41,79644
1984,Penn-Bituminous,41,1237766
1984,Penn-Total,41,1317410
1984,Tennessee,41,157267
1984,Texas,41,699770
1984,US Total,41,15183658
1984,Utah,41,189596
1984,Virginia,41,611882
1984,Washington,41,70284
1984,West of Mississippi,41,5974527
1984,West_Virginia,41,1761266
1984,Western,41,5024244
1984,Wyoming,41,2739812
1984,Alabama,42,502659
1984,Alaska,42,18352
1984,Appalachia,42,5984271
1984,Arizona,42,203700
1984,Arkansas,42,982
1984,Colorado,42,376633
1984,East of Mississippi,42,8534639
1984,Georgia,42,0
1984,Illinois,42,1148677
1984,Indiana,42,672160
1984,Interior,42,3461662
1984,Iowa,42,11186
1984,Kansas,42,25567
1984,Kentucky-East,42,1583072
1984,Kentucky-Total,42,2312603
1984,Kentucky-West,42,729531
1984,Maryland,42,45407
1984,Missouri,42,106744
1984,Montana,42,688453
1984,New_Mexico,42,321167
1984,North_Dakota,42,541590
1984,Ohio,42,513974
1984,Oklahoma,42,89494
1984,Penn-Anthracite,42,77088
1984,Penn-Bituminous,42,1071149
1984,Penn-Total,42,1148237
1984,Tennessee,42,149763
1984,Texas,42,677321
1984,US Total,42,14638717
1984,Utah,42,222787
1984,Virginia,42,537255
1984,Washington,42,68030
1984,West of Mississippi,42,6104078
1984,West_Virginia,42,1503904
1984,Western,42,5192784
1984,Wyoming,42,2752072
1984,Alabama,43,480693
1984,Alaska,43,18455
1984,Appalachia,43,6056074
1984,Arizona,43,204838
1984,Arkansas,43,1031
1984,Colorado,43,337019
1984,East of Mississippi,43,8531719
1984,Georgia,43,0
1984,Illinois,43,1143295
1984,Indiana,43,636232
1984,Interior,43,3405765
1984,Iowa,43,11248
1984,Kansas,43,25908
1984,Kentucky-East,43,1510566
1984,Kentucky-Total,43,2206684
1984,Kentucky-West,43,696118
1984,Maryland,43,48369
1984,Missouri,43,119814
1984,Montana,43,697659
1984,New_Mexico,43,347016
1984,North_Dakota,43,545807
1984,Ohio,43,537707
1984,Oklahoma,43,91012
1984,Penn-Anthracite,43,77520
1984,Penn-Bituminous,43,1106416
1984,Penn-Total,43,1183936
1984,Tennessee,43,144298
1984,Texas,43,681107
1984,US Total,43,14736664
1984,Utah,43,209423
1984,Virginia,43,563245
1984,Washington,43,68410
1984,West of Mississippi,43,6204945
1984,West_Virginia,43,1587260
1984,Western,43,5274825
1984,Wyoming,43,2846198
1984,Alabama,44,478587
1984,Alaska,44,19299
1984,Appalachia,44,6231525
1984,Arizona,44,214218
1984,Arkansas,44,978
1984,Colorado,44,317571
1984,East of Mississippi,44,8720312
1984,Georgia,44,0
1984,Illinois,44,1086197
1984,Indiana,44,665066
1984,Interior,44,3447370
1984,Iowa,44,11764
1984,Kansas,44,26123
1984,Kentucky-East,44,1600415
1984,Kentucky-Total,44,2337939
1984,Kentucky-West,44,737524
1984,Maryland,44,48110
1984,Missouri,44,116198
1984,Montana,44,703424
1984,New_Mexico,44,515140
1984,North_Dakota,44,536982
1984,Ohio,44,614281
1984,Oklahoma,44,91225
1984,Penn-Anthracite,44,81069
1984,Penn-Bituminous,44,1169674
1984,Penn-Total,44,1250743
1984,Tennessee,44,141071
1984,Texas,44,712295
1984,US Total,44,15145275
1984,Utah,44,198919
1984,Virginia,44,572799
1984,Washington,44,71542
1984,West of Mississippi,44,6424963
1984,West_Virginia,44,1525519
1984,Western,44,5466380
1984,Wyoming,44,2889285
1984,Alabama,45,529144
1984,Alaska,45,20375
1984,Appalachia,45,6619026
1984,Arizona,45,226149
1984,Arkansas,45,1149
1984,Colorado,45,360455
1984,East of Mississippi,45,9377871
1984,Georgia,45,0
1984,Illinois,45,1201195
1984,Indiana,45,749101
1984,Interior,45,3774500
1984,Iowa,45,12419
1984,Kansas,45,26086
1984,Kentucky-East,45,1754537
1984,Kentucky-Total,45,2563086
1984,Kentucky-West,45,808549
1984,Maryland,45,56582
1984,Missouri,45,131418
1984,Montana,45,702440
1984,New_Mexico,45,383593
1984,North_Dakota,45,544423
1984,Ohio,45,683683
1984,Oklahoma,45,92616
1984,Penn-Anthracite,45,85584
1984,Penn-Bituminous,45,1042682
1984,Penn-Total,45,1128266
1984,Tennessee,45,157400
1984,Texas,45,751967
1984,US Total,45,15815636
1984,Utah,45,223605
1984,Virginia,45,645346
1984,Washington,45,75527
1984,West of Mississippi,45,6437765
1984,West_Virginia,45,1664068
1984,Western,45,5422110
1984,Wyoming,45,2885543
1984,Alabama,46,457357
1984,Alaska,46,19288
1984,Appalachia,46,6091973
1984,Arizona,46,214086
1984,Arkansas,46,842
1984,Colorado,46,347518
1984,East of Mississippi,46,8392746
1984,Georgia,46,0
1984,Illinois,46,974029
1984,Indiana,46,595852
1984,Interior,46,3271828
1984,Iowa,46,11756
1984,Kansas,46,26987
1984,Kentucky-East,46,1586025
1984,Kentucky-Total,46,2316917
1984,Kentucky-West,46,730892
1984,Maryland,46,64054
1984,Missouri,46,126864
1984,Montana,46,726707
1984,New_Mexico,46,476822
1984,North_Dakota,46,548778
1984,Ohio,46,610164
1984,Oklahoma,46,92749
1984,Penn-Anthracite,46,81020
1984,Penn-Bituminous,46,910721
1984,Penn-Total,46,991741
1984,Tennessee,46,134865
1984,Texas,46,711857
1984,US Total,46,14959377
1984,Utah,46,215436
1984,Virginia,46,596937
1984,Washington,46,71498
1984,West of Mississippi,46,6566631
1984,West_Virginia,46,1650830
1984,Western,46,5595576
1984,Wyoming,46,2975443
1984,Alabama,47,363579
1984,Alaska,47,16423
1984,Appalachia,47,4471315
1984,Arizona,47,182281
1984,Arkansas,47,745
1984,Colorado,47,297259
1984,East of Mississippi,47,6521245
1984,Georgia,47,0
1984,Illinois,47,964832
1984,Indiana,47,537518
1984,Interior,47,2872082
1984,Iowa,47,10009
1984,Kansas,47,27694
1984,Kentucky-East,47,1188241
1984,Kentucky-Total,47,1735821
1984,Kentucky-West,47,547580
1984,Maryland,47,36098
1984,Missouri,47,83478
1984,Montana,47,745733
1984,New_Mexico,47,410434
1984,North_Dakota,47,566253
1984,Ohio,47,463074
1984,Oklahoma,47,94122
1984,Penn-Anthracite,47,68983
1984,Penn-Bituminous,47,817995
1984,Penn-Total,47,886978
1984,Tennessee,47,106143
1984,Texas,47,606104
1984,US Total,47,12729072
1984,Utah,47,176473
1984,Virginia,47,385739
1984,Washington,47,60876
1984,West of Mississippi,47,6207827
1984,West_Virginia,47,1041463
1984,Western,47,5385675
1984,Wyoming,47,2929943
1984,Alabama,48,515730
1984,Alaska,48,20012
1984,Appalachia,48,6296245
1984,Arizona,48,222120
1984,Arkansas,48,1238
1984,Colorado,48,343786
1984,East of Mississippi,48,9010312
1984,Georgia,48,0
1984,Illinois,48,1249092
1984,Indiana,48,681026
1984,Interior,48,3713029
1984,Iowa,48,12197
1984,Kansas,48,25838
1984,Kentucky-East,48,1701157
1984,Kentucky-Total,48,2485106
1984,Kentucky-West,48,783949
1984,Maryland,48,57028
1984,Missouri,48,128501
1984,Montana,48,695778
1984,New_Mexico,48,533451
1984,North_Dakota,48,537809
1984,Ohio,48,606180
1984,Oklahoma,48,92618
1984,Penn-Anthracite,48,84059
1984,Penn-Bituminous,48,918223
1984,Penn-Total,48,1002282
1984,Tennessee,48,153670
1984,Texas,48,738570
1984,US Total,48,15452449
1984,Utah,48,205698
1984,Virginia,48,625887
1984,Washington,48,74182
1984,West of Mississippi,48,6442137
1984,West_Virginia,48,1634311
1984,Western,48,5443175
1984,Wyoming,48,2810339
1984,Alabama,49,514585
1984,Alaska,49,20582
1984,Appalachia,49,7152044
1984,Arizona,49,228445
1984,Arkansas,49,971
1984,Colorado,49,330879
1984,East of Mississippi,49,9722279
1984,Georgia,49,0
1984,Illinois,49,1037052
1984,Indiana,49,705599
1984,Interior,49,3611796
1984,Iowa,49,12545
1984,Kansas,49,25299
1984,Kentucky-East,49,1795843
1984,Kentucky-Total,49,2623427
1984,Kentucky-West,49,827584
1984,Maryland,49,72258
1984,Missouri,49,154592
1984,Montana,49,681255
1984,New_Mexico,49,503886
1984,North_Dakota,49,525207
1984,Ohio,49,728056
1984,Oklahoma,49,88551
1984,Penn-Anthracite,49,86454
1984,Penn-Bituminous,49,1200233
1984,Penn-Total,49,1286687
1984,Tennessee,49,152430
1984,Texas,49,759603
1984,US Total,49,16086213
1984,Utah,49,199390
1984,Virginia,49,736574
1984,Washington,49,76293
1984,West of Mississippi,49,6363934
1984,West_Virginia,49,1865611
1984,Western,49,5322373
1984,Wyoming,49,2756436
1984,Alabama,50,542344
1984,Alaska,50,21847
1984,Appalachia,50,7927584
1984,Arizona,50,242491
1984,Arkansas,50,927
1984,Colorado,50,358768
1984,East of Mississippi,50,10665753
1984,Georgia,50,0
1984,Illinois,50,1101116
1984,Indiana,50,710669
1984,Interior,50,3856452
1984,Iowa,50,13317
1984,Kansas,50,24380
1984,Kentucky-East,50,2010238
1984,Kentucky-Total,50,2936622
1984,Kentucky-West,50,926384
1984,Maryland,50,82346
1984,Missouri,50,188092
1984,Montana,50,656522
1984,New_Mexico,50,520209
1984,North_Dakota,50,505352
1984,Ohio,50,782294
1984,Oklahoma,50,85261
1984,Penn-Anthracite,50,91769
1984,Penn-Bituminous,50,1247639
1984,Penn-Total,50,1339408
1984,Tennessee,50,159976
